Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score
1,1,2,1,0,0.247778675282714,2,2,2,2,2,5,4,4,4,4,4,4,4,4,0.0,0.0,1,3.357142857142857
0,1,1,1,0,0.0290791599353796,3,3,3,3,1,5,5,3,3,4,4,4,3,1,0.0,0.0017937219730941,1,3.2142857142857144
1,1,1,1,0,0.3713651050080775,3,3,3,3,2,1,3,4,4,4,4,4,4,4,0.0,0.0,1,3.2857142857142856
0,1,2,1,0,0.489297253634895,2,2,2,2,5,4,4,4,3,4,5,4,4,4,0.0390070921985815,0.0233183856502242,1,3.5
0,1,0,0,2,0.1526655896607431,3,4,3,2,4,3,4,4,5,2,5,3,5,4,0.0,0.000896860986547,0,3.642857142857143
1,0,1,1,1,0.1526655896607431,1,1,1,3,4,1,4,4,2,5,4,2,4,4,0.0195035460992907,0.02152466367713,0,2.857142857142857
1,1,1,1,1,0.0638126009693053,4,3,3,3,4,4,4,4,1,5,2,5,4,4,0.0035460992907801,0.0,1,3.571428571428572
1,1,2,1,0,0.1789176090468497,1,1,1,1,5,1,3,4,4,4,4,1,4,5,0.0,0.0,1,2.7857142857142856
1,0,1,1,0,0.2568659127625202,5,2,5,3,3,5,3,3,4,3,5,3,4,3,0.025709219858156,0.0224215246636771,1,3.642857142857143
1,1,3,0,0,0.1581179321486268,4,0,4,3,2,5,5,5,5,4,5,4,5,3,0.0,0.0,0,3.857142857142857
0,1,2,0,1,0.1528675282714055,2,4,2,5,2,2,2,2,5,3,4,4,4,2,0.0062056737588652,0.0017937219730941,0,3.071428571428572
0,1,2,1,0,0.3572294022617124,4,3,4,4,3,5,4,5,5,5,5,5,5,5,0.0150709219858156,0.0134529147982062,1,4.428571428571429
0,0,1,1,0,0.1504442649434572,4,0,4,3,1,4,1,1,5,4,4,3,5,1,0.0,0.0,1,2.857142857142857
1,1,2,1,0,0.2996768982229402,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0.0283687943262411,0.0125560538116591,1,3.2857142857142856
1,1,2,1,0,0.1252019386106623,1,1,1,1,3,4,5,4,4,4,4,5,4,5,0.0,0.0,1,3.2857142857142856
1,1,0,0,1,0.0559369951534733,2,5,4,1,4,4,4,4,5,5,4,5,4,4,0.0,0.000896860986547,0,3.928571428571429
0,1,2,1,0,0.2968497576736672,5,1,1,1,4,4,3,5,5,4,5,2,5,1,0.0,0.0080717488789237,0,3.2857142857142856
1,1,2,0,1,0.0557350565428109,4,3,4,3,5,3,5,1,1,4,1,2,1,2,0.0,0.0,0,2.7857142857142856
1,1,2,1,2,0.0541195476575121,3,3,5,5,1,3,3,3,3,3,3,4,3,4,0.0,0.0,0,3.2857142857142856
1,1,1,0,1,0.3548061389337641,1,5,1,1,1,1,1,1,5,4,3,3,4,1,0.0,0.0053811659192825,0,2.2857142857142856
0,1,2,1,0,0.7451534733441034,1,1,1,1,4,4,1,5,5,5,5,4,5,1,0.0044326241134751,0.0,1,3.071428571428572
1,0,1,1,1,0.180735056542811,2,2,2,3,1,2,1,1,4,3,3,3,2,1,0.0,0.0,0,2.142857142857143
0,1,2,0,1,0.1645799676898223,3,5,2,1,5,2,1,5,3,3,5,4,5,5,0.0,0.0,0,3.5
1,1,2,0,0,0.0773424878836833,5,4,1,1,3,3,5,3,3,1,3,1,3,2,0.0,0.0,1,2.7142857142857144
0,1,1,1,2,0.1239903069466882,4,5,5,5,4,4,4,4,2,1,4,4,2,4,0.0390070921985815,0.0331838565022421,1,3.7142857142857135
1,1,3,0,1,0.1847738287560581,3,3,3,4,5,4,3,3,3,3,3,3,3,1,0.0,0.0,0,3.142857142857143
0,1,0,0,2,0.31421647819063,3,4,3,2,5,3,3,5,4,2,5,4,5,5,0.0,0.0071748878923766,0,3.7857142857142856
1,1,1,1,1,0.0977382875605815,1,3,5,3,1,1,1,1,1,5,3,2,4,1,0.0053191489361702,0.0188340807174887,0,2.2857142857142856
0,0,1,1,1,0.3622778675282714,3,3,3,3,3,3,3,3,3,5,4,3,5,3,0.0,0.0,0,3.357142857142857
1,1,1,0,0,0.0420032310177706,2,4,2,1,2,5,5,4,4,2,4,5,4,1,0.0,0.0,0,3.2142857142857144
1,1,0,0,0,0.0143376413570274,2,3,2,4,2,2,2,2,1,2,4,1,4,2,0.000886524822695,0.0026905829596412,0,2.357142857142857
0,1,1,1,0,0.3574313408723747,2,3,3,3,2,2,2,2,4,5,4,1,3,2,0.0,0.0,0,2.7142857142857144
1,1,0,0,1,0.1056138933764135,4,4,4,4,5,4,5,5,4,4,5,5,5,5,0.0,0.0,1,4.5
0,0,2,1,1,0.2637318255250404,4,3,3,4,2,4,2,2,3,3,2,4,4,2,0.00177304964539,0.0,0,3.0
1,1,2,1,1,0.1843699515347334,2,3,3,3,1,4,4,2,2,2,2,1,2,4,0.0,0.0,0,2.5
1,0,1,1,1,0.0294830371567043,2,4,2,5,5,2,5,5,1,1,3,4,2,5,0.0,0.0,0,3.2857142857142856
1,1,1,1,1,0.3289579967689822,4,2,4,2,4,4,2,4,4,4,2,2,4,4,0.0,0.0152466367713004,0,3.2857142857142856
1,1,1,0,1,0.0333198707592891,1,5,0,4,2,0,2,2,3,5,4,5,5,2,0.0,0.0,0,2.857142857142857
1,1,0,0,2,0.4489095315024232,2,4,2,1,1,2,1,1,5,4,4,3,4,1,0.025709219858156,0.0044843049327354,0,2.5
0,1,1,1,0,0.4468901453957997,3,3,3,3,3,4,3,3,3,3,4,3,5,3,0.0,0.0,1,3.2857142857142856
1,1,2,1,0,0.2839256865912762,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0.0,0.0,1,3.928571428571429
0,1,2,0,1,0.1702342487883683,2,0,2,3,4,2,4,4,3,4,5,5,4,4,0.0,0.0,0,3.2857142857142856
1,0,2,1,0,0.0290791599353796,4,4,4,1,5,4,5,5,4,2,5,3,5,5,0.0,0.0,0,4.0
1,1,1,0,1,0.2330371567043619,3,3,3,3,1,3,1,1,3,2,3,1,3,1,0.0496453900709219,0.0484304932735426,0,2.2142857142857144
1,1,3,1,0,0.5880452342487884,0,0,0,1,5,4,5,2,2,2,2,5,2,4,0.0,0.0,1,2.4285714285714284
1,1,1,1,1,0.077746365105008,4,4,4,4,4,4,4,4,3,5,3,3,2,4,0.0062056737588652,0.0,1,3.7142857142857135
1,0,1,1,0,0.1653877221324717,3,3,3,2,1,3,1,1,3,2,5,3,4,1,0.0,0.0017937219730941,0,2.5
0,1,1,1,1,0.032108239095315,3,2,2,2,3,4,3,3,1,2,1,2,3,3,0.0,0.0,1,2.4285714285714284
1,1,2,0,1,0.1625605815831987,2,5,1,3,1,3,3,5,1,3,3,3,1,3,0.1808510638297872,0.1838565022421524,0,2.642857142857143
0,1,1,1,0,0.3259289176090468,3,3,3,3,5,5,5,5,4,2,5,5,4,5,0.0,0.0,1,4.071428571428571
0,1,2,1,0,0.0369547657512116,1,1,5,1,4,4,4,4,4,4,5,5,4,4,0.0,0.0,1,3.571428571428572
0,1,2,1,0,0.5811793214862683,2,4,4,4,2,3,3,2,2,1,2,4,2,1,0.0,0.0053811659192825,0,2.571428571428572
1,1,2,1,0,0.58218901453958,1,1,2,1,1,5,4,4,4,4,4,4,4,5,0.0992907801418439,0.1130044843049327,1,3.142857142857143
0,0,1,1,1,0.1878029079159935,2,2,2,3,2,2,2,2,1,2,3,2,4,2,0.0,0.0,0,2.2142857142857144
0,1,1,0,2,0.0171647819063004,3,3,3,2,3,3,3,3,4,4,3,2,2,3,0.0,0.0,0,2.9285714285714284
1,1,1,1,0,0.5553311793214863,1,1,1,1,4,4,4,4,3,4,5,4,4,4,0.0,0.0044843049327354,1,3.142857142857143
1,1,2,1,0,0.5886510500807756,1,1,1,1,4,5,4,3,3,3,3,4,3,5,0.0,0.0017937219730941,1,2.9285714285714284
1,1,1,1,0,0.0638126009693053,3,1,1,1,3,3,3,3,4,2,4,3,3,3,0.0,0.0,0,2.642857142857143
1,1,2,1,0,0.1498384491114701,1,1,1,1,3,4,5,3,3,4,3,3,3,3,0.0,0.0,1,2.7142857142857144
1,1,2,1,1,0.0438206785137318,4,4,1,4,3,3,4,4,4,4,4,5,4,3,0.0,0.0,1,3.642857142857143
1,1,1,1,0,0.4804119547657512,4,5,5,5,4,3,4,4,4,1,3,4,3,4,0.0106382978723404,0.0,0,3.7857142857142856
0,0,1,1,1,0.143578352180937,2,2,2,4,3,2,3,3,3,2,2,4,3,3,0.0035460992907801,0.0,0,2.7142857142857144
1,1,2,1,0,0.5117124394184168,4,4,5,4,4,2,3,4,4,4,4,1,4,1,0.076241134751773,0.0654708520179372,0,3.4285714285714284
0,1,2,1,0,0.6231825525040389,4,4,4,4,5,4,4,5,5,5,5,5,5,4,0.0,0.0,1,4.5
1,1,2,0,1,0.0436187399030694,2,5,2,2,4,4,5,2,2,2,2,3,2,3,0.0124113475177304,0.0062780269058295,0,2.857142857142857
0,1,1,1,0,0.053513731825525,4,5,5,5,4,4,4,4,4,4,4,2,4,2,0.0,0.0,0,3.928571428571429
0,1,1,0,1,0.1088449111470113,3,4,3,5,2,3,2,2,3,5,5,5,4,2,0.0,0.0026905829596412,0,3.4285714285714284
1,1,1,1,0,0.3665185783521809,5,5,2,5,4,4,4,4,5,5,5,4,5,4,0.0124113475177304,0.0,1,4.357142857142857
0,1,0,0,0,0.1974959612277867,2,3,2,4,4,2,4,4,2,2,1,5,5,4,0.0,0.0,0,3.142857142857143
1,1,3,0,1,0.1417609046849758,4,2,4,3,3,2,3,5,5,4,5,2,5,4,0.0203900709219858,0.0089686098654708,0,3.642857142857143
0,1,1,0,0,0.1639741518578352,2,5,1,4,5,1,5,5,4,3,5,3,5,5,0.0,0.0,0,3.7857142857142856
1,1,2,1,0,0.3697495961227787,2,5,5,5,2,3,3,2,2,2,2,1,2,2,0.0062056737588652,0.010762331838565,0,2.7142857142857144
0,1,0,1,0,0.16781098546042,2,2,2,2,4,4,4,4,5,2,5,5,5,4,0.0,0.0,1,3.571428571428572
1,1,1,1,0,0.7538368336025849,0,4,1,1,4,4,4,3,3,3,3,3,3,3,0.0,0.0,1,2.7857142857142856
0,1,1,1,0,0.6534733441033926,1,1,1,1,5,5,5,5,3,3,5,5,4,5,0.0,0.0,1,3.5
1,1,2,1,0,0.3661147011308562,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0.0345744680851063,0.0385650224215246,1,4.714285714285714
0,1,2,1,0,0.1241922455573505,4,2,4,4,3,4,5,4,4,4,4,4,4,4,0.0035460992907801,0.0,1,3.857142857142857
0,1,2,1,0,0.022011308562197,4,4,4,4,2,3,5,5,5,5,3,3,5,5,0.0132978723404255,0.0161434977578475,1,4.071428571428571
0,1,2,0,1,0.1829563812600969,3,5,2,3,4,2,4,4,4,1,1,5,5,4,0.0789007092198581,0.0753363228699551,0,3.357142857142857
1,1,2,1,0,0.5438206785137318,0,5,0,4,3,4,4,5,5,5,5,5,5,5,0.0,0.0017937219730941,1,3.928571428571429
0,1,1,0,2,0.0684571890145396,1,4,1,2,4,1,4,4,4,2,4,5,5,4,0.0026595744680851,0.0053811659192825,0,3.2142857142857144
1,1,2,1,1,0.1773021001615509,5,1,3,1,1,3,4,5,5,5,5,4,5,5,0.0,0.0,1,3.7142857142857135
0,0,2,1,1,0.0682552504038772,3,0,3,2,4,3,4,4,1,1,1,1,5,4,0.0,0.0,0,2.571428571428572
1,0,0,1,1,0.1639741518578352,4,4,4,2,5,4,5,5,4,2,3,2,1,5,0.0,0.0017937219730941,1,3.571428571428572
0,1,2,1,1,0.0838045234248788,3,1,1,1,3,3,3,3,4,5,3,3,4,3,0.0851063829787234,0.0816143497757847,0,2.857142857142857
1,1,3,1,0,0.2839256865912762,4,5,4,5,2,4,4,4,4,4,4,1,4,2,0.0,0.0,0,3.642857142857143
0,0,1,1,1,0.5159531502423264,4,4,4,1,4,5,5,3,5,5,4,5,3,5,0.1569148936170212,0.2017937219730941,1,4.071428571428571
0,1,3,0,0,0.0605815831987076,3,4,3,2,5,5,4,5,5,3,3,3,5,3,0.0,0.0,0,3.7857142857142856
0,1,1,1,0,0.0743134087237479,3,3,3,3,5,5,2,5,5,5,5,1,5,3,0.0,0.0,1,3.7857142857142856
1,1,1,1,0,0.0169628432956381,3,3,3,3,5,1,1,5,5,5,4,4,5,5,0.0,0.0,1,3.7142857142857135
0,0,1,1,0,0.3473344103392569,1,1,1,3,4,1,4,4,5,3,5,4,4,4,0.0062056737588652,0.0098654708520179,0,3.142857142857143
0,1,2,1,1,0.1231825525040387,5,2,5,5,5,5,5,5,1,5,4,3,4,5,0.00177304964539,0.0,1,4.214285714285714
1,0,2,1,0,0.4666801292407108,3,3,3,1,1,3,3,1,3,3,3,4,4,1,0.0,0.0,0,2.571428571428572
0,1,2,0,2,0.2762520193861066,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0.0,0.0,1,3.571428571428572
1,0,0,1,1,0.0151453957996769,3,4,2,3,5,2,5,5,1,5,4,3,3,5,0.0,0.0053811659192825,0,3.571428571428572
0,1,0,0,1,0.0131260096930533,5,1,0,4,1,0,1,1,2,2,4,1,3,1,0.0,0.0,1,1.8571428571428568
0,1,1,1,0,0.0947092084006462,2,2,2,2,5,5,5,5,4,4,5,3,4,5,0.0,0.0,1,3.7857142857142856
0,1,1,0,1,0.2974555735056542,4,5,4,5,1,4,1,1,3,5,3,3,5,1,0.0026595744680851,0.0071748878923766,0,3.2142857142857144
1,1,1,1,1,0.0791599353796446,3,4,4,4,3,3,3,3,4,1,3,3,4,3,0.026595744680851,0.0269058295964125,0,3.2142857142857144
0,1,2,0,1,0.0373586429725363,3,4,0,3,3,0,3,3,4,5,3,4,4,3,0.0,0.0,0,3.0
1,1,1,1,0,0.1974959612277867,3,3,3,3,3,4,4,3,3,3,3,1,3,1,0.0097517730496453,0.0071748878923766,0,2.857142857142857
1,1,2,1,0,0.7433360258481423,4,4,4,4,3,5,4,4,4,4,4,5,4,4,0.0141843971631205,0.0,1,4.071428571428571
0,1,3,0,0,0.1217689822294022,3,4,3,1,5,4,4,2,2,3,2,4,2,3,0.0,0.0,0,3.0
1,0,1,1,2,0.0918820678513731,1,1,0,3,4,0,3,4,4,5,4,1,4,4,0.0053191489361702,0.0,0,2.7142857142857144
1,1,2,0,1,0.1629644588045234,2,4,2,1,2,5,4,2,2,2,2,3,2,5,0.0,0.0,0,2.7142857142857144
1,1,2,1,1,0.1292407108239095,3,2,2,2,3,4,3,3,3,3,3,4,3,3,0.0150709219858156,0.0152466367713004,0,2.9285714285714284
1,1,2,1,0,0.412156704361874,5,5,5,5,4,3,5,5,5,5,5,3,5,4,0.0,0.000896860986547,1,4.571428571428571
1,1,3,1,1,0.1974959612277867,1,3,3,3,4,4,3,1,1,1,1,1,1,3,0.0,0.0026905829596412,0,2.142857142857143
0,1,3,0,1,0.5098949919224557,2,5,2,3,4,2,5,4,3,4,4,3,4,4,0.000886524822695,0.0,0,3.5
1,1,1,1,0,0.2211227786752827,2,2,2,2,5,5,5,5,4,3,4,4,5,5,0.0,0.0,1,3.7857142857142856
0,1,0,1,0,0.41781098546042,4,4,4,4,4,4,4,4,2,2,2,4,3,4,0.0044326241134751,0.0224215246636771,0,3.5
1,1,2,1,0,0.2376817447495961,3,3,3,3,5,4,2,5,5,5,5,5,5,4,0.0,0.0,1,4.071428571428571
1,1,2,1,0,0.7506058158319872,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0.0035460992907801,0.0143497757847533,1,4.0
0,0,1,1,0,0.0474555735056542,1,5,1,4,3,1,3,3,3,5,4,3,4,3,0.0,0.0,0,3.071428571428572
1,1,2,1,0,0.5987479806138934,3,3,3,3,2,4,4,4,4,4,4,4,4,5,0.0053191489361702,0.0125560538116591,1,3.642857142857143
0,1,2,1,0,0.316437802907916,3,3,3,3,4,3,4,2,2,2,2,5,2,4,0.0177304964539007,0.0295964125560538,1,3.0
0,0,0,1,1,0.1453957996768982,2,2,2,4,1,2,1,1,1,3,4,1,3,1,0.1117021276595744,0.1076233183856502,0,2.0
0,1,2,0,1,0.186389337641357,2,3,2,3,3,2,2,3,5,3,2,5,4,3,0.0248226950354609,0.04304932735426,0,3.0
1,1,3,0,0,0.5420032310177707,3,4,3,4,3,4,5,4,4,3,4,4,4,5,0.0,0.0,0,3.857142857142857
1,0,1,1,2,0.032108239095315,3,3,3,4,3,1,1,4,5,3,4,1,1,1,0.125886524822695,0.1156950672645739,0,2.642857142857143
0,0,1,1,0,0.0666397415185783,1,2,2,4,2,2,2,2,1,2,4,1,3,2,0.0292553191489361,0.0116591928251121,0,2.142857142857143
0,1,2,1,0,0.6437802907915994,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0.0,0.0,1,3.357142857142857
0,1,2,1,0,0.3443053311793215,1,1,4,1,5,5,5,5,5,5,5,4,5,5,0.0,0.0,1,4.0
1,0,0,1,1,0.186389337641357,1,1,1,3,4,1,4,4,4,3,4,2,3,4,0.0026595744680851,0.010762331838565,0,2.7857142857142856
1,1,2,1,1,0.0617932148626817,2,2,2,2,5,3,3,2,2,2,2,3,2,1,0.0248226950354609,0.0242152466367713,0,2.357142857142857
1,0,2,1,1,0.2079967689822294,2,2,2,4,4,2,4,4,1,4,3,1,3,4,0.0,0.0,0,2.857142857142857
1,1,2,0,1,0.3758077544426494,1,4,1,3,4,4,5,2,2,1,4,1,2,5,0.0070921985815602,0.0,0,2.7857142857142856
1,0,1,1,1,0.0577544426494345,2,4,3,1,1,3,1,1,1,4,1,4,5,1,0.0,0.0,0,2.2857142857142856
0,0,1,1,1,0.1157108239095315,2,5,2,4,2,2,2,2,3,5,2,1,1,2,0.00177304964539,0.0,0,2.5
0,1,3,1,0,0.3527867528271405,1,1,4,1,3,5,5,2,2,3,2,5,2,3,0.0,0.0,1,2.7857142857142856
0,1,1,1,0,0.1773021001615509,1,1,1,1,2,2,2,2,5,4,4,3,4,2,0.0088652482269503,0.0053811659192825,1,2.4285714285714284
0,1,2,0,1,0.079967689822294,2,2,2,4,5,2,5,5,3,1,4,3,3,5,0.0,0.0,0,3.2857142857142856
0,1,2,1,0,0.1427705977382875,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0.0044326241134751,0.0053811659192825,1,4.071428571428571
0,1,2,1,0,0.6142972536348951,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0.0,0.0,1,4.714285714285714
1,1,2,1,0,0.3325928917609047,1,1,1,1,2,4,4,5,5,5,5,3,5,4,0.0053191489361702,0.010762331838565,1,3.2857142857142856
1,0,1,1,0,0.0411954765751211,4,4,4,1,1,4,1,1,4,4,4,3,4,1,0.0,0.0,0,2.857142857142857
1,1,1,1,0,0.757875605815832,3,1,1,1,3,3,3,3,2,2,4,4,3,3,0.0,0.0,0,2.571428571428572
1,1,2,1,0,0.5397819063004847,4,4,4,4,5,5,5,4,4,4,4,3,4,1,0.0,0.0,1,3.928571428571429
1,1,3,0,1,0.1884087237479806,3,4,3,1,3,5,4,2,2,3,2,4,2,3,0.0070921985815602,0.0,0,2.9285714285714284
0,1,1,1,0,0.640145395799677,2,2,2,2,4,4,4,4,3,3,5,4,4,4,0.0062056737588652,0.0026905829596412,1,3.357142857142857
1,1,1,1,2,0.101373182552504,5,5,5,5,5,5,5,5,2,1,1,2,2,5,0.0,0.0,1,3.7857142857142856
1,1,2,0,1,0.0840064620355412,5,4,5,1,4,5,5,5,5,5,5,3,5,5,0.0203900709219858,0.0134529147982062,1,4.428571428571429
1,1,1,0,1,0.4327544426494346,1,2,1,4,5,1,2,5,3,3,2,4,4,5,0.00177304964539,0.0,0,3.0
0,0,1,1,1,0.1122778675282714,2,5,3,1,4,3,4,4,4,4,4,4,4,4,0.0310283687943262,0.0233183856502242,0,3.571428571428572
0,1,2,0,1,0.1805331179321486,3,5,3,3,2,3,5,2,5,1,2,2,3,2,0.0070921985815602,0.0,0,2.9285714285714284
0,1,2,1,0,0.5064620355411955,4,4,4,4,2,4,4,5,5,5,5,4,5,3,0.0088652482269503,0.0026905829596412,1,4.142857142857143
0,1,2,1,1,0.0260500807754442,3,2,2,2,3,3,3,3,5,4,3,2,3,3,0.0,0.0,1,2.9285714285714284
0,1,1,1,0,0.2358642972536349,2,5,5,5,4,4,4,2,2,2,2,2,2,1,0.0,0.0,0,3.0
0,0,1,1,1,0.0444264943457189,3,2,4,2,1,4,1,1,2,4,1,4,2,1,0.0345744680851063,0.04304932735426,0,2.2857142857142856
1,0,2,1,1,0.1264135702746365,2,3,2,2,5,2,5,5,1,2,5,1,5,5,0.0,0.0,0,3.2142857142857144
0,0,1,1,1,0.1480210016155089,2,2,2,5,5,2,5,5,5,3,1,4,1,5,0.0,0.0,0,3.357142857142857
0,0,1,1,1,0.0773424878836833,4,0,4,1,5,4,5,5,3,1,4,4,4,5,0.0,0.0116591928251121,0,3.5
0,1,1,1,0,0.1114701130856219,2,1,1,1,2,2,2,2,1,3,4,4,3,2,0.0150709219858156,0.0080717488789237,0,2.142857142857143
0,1,1,0,1,0.1587237479806139,1,2,1,2,4,1,4,4,2,2,2,4,3,4,0.0,0.0,0,2.571428571428572
1,1,1,0,1,0.069264943457189,3,5,3,4,2,3,2,2,3,3,5,4,5,2,0.0,0.0,0,3.2857142857142856
0,1,0,1,0,0.3685379644588045,3,3,3,3,4,4,4,4,4,4,5,4,4,4,0.0,0.0,1,3.7857142857142856
1,0,1,1,1,0.1688206785137318,3,4,4,4,4,4,3,4,2,2,2,4,2,4,0.0496453900709219,0.04304932735426,0,3.2857142857142856
0,1,1,1,0,0.7195072697899839,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0.0,0.0,1,4.571428571428571
1,1,2,0,1,0.029886914378029,4,2,0,4,3,4,4,1,1,0,1,3,1,2,0.0,0.0071748878923766,0,2.142857142857143
0,1,3,1,0,0.6474151857835219,2,2,2,2,2,2,2,2,2,2,2,3,2,4,0.0,0.0,0,2.2142857142857144
0,1,2,1,0,0.0922859450726979,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0.0,0.0053811659192825,1,3.7857142857142856
1,1,2,1,0,0.5698707592891762,3,3,5,3,5,4,5,5,5,5,5,4,5,3,0.0,0.0,1,4.285714285714286
0,0,2,1,0,0.0559369951534733,4,4,4,1,4,4,4,4,3,2,4,5,5,4,0.0159574468085106,0.0152466367713004,0,3.7142857142857135
0,1,1,1,0,0.7954361873990308,2,2,2,2,5,5,5,5,3,5,4,5,1,5,0.0,0.0098654708520179,1,3.642857142857143
0,1,2,0,0,0.0207996768982229,3,4,3,2,4,5,5,5,5,3,5,3,5,5,0.0,0.0,0,4.071428571428571
1,1,1,1,0,0.690831987075929,2,3,3,3,2,3,3,2,2,2,2,2,2,2,0.0,0.0,0,2.357142857142857
1,1,1,0,1,0.3796445880452342,1,4,1,4,5,1,1,5,5,3,3,5,5,5,0.0221631205673758,0.0125560538116591,0,3.4285714285714284
1,1,2,0,2,0.0611873990306946,1,3,4,4,1,1,5,5,5,4,3,2,5,5,0.052304964539007,0.0331838565022421,0,3.4285714285714284
0,1,2,0,1,0.0761308562197092,3,5,5,3,1,5,1,1,4,2,4,5,5,1,0.0,0.0,0,3.2142857142857144
1,1,3,1,1,0.422859450726979,1,4,4,4,5,1,1,1,1,1,1,1,1,3,0.0,0.0,0,2.071428571428572
1,1,1,0,1,0.1153069466882067,2,5,2,3,2,2,3,2,3,5,5,4,5,2,0.0336879432624113,0.0278026905829596,0,3.2142857142857144
1,1,2,0,1,0.1938610662358643,3,4,3,3,5,4,4,2,2,3,2,3,2,3,0.0691489361702127,0.0609865470852017,0,3.071428571428572
1,1,2,1,0,0.0373586429725363,1,1,1,1,1,3,2,4,4,4,3,5,4,1,0.0035460992907801,0.0035874439461883,1,2.5
0,1,0,0,1,0.1342891760904685,1,5,1,3,5,1,4,5,5,2,5,4,4,5,0.0,0.0,0,3.571428571428572
0,0,1,1,0,0.1676090468497577,3,3,3,1,3,3,3,3,5,4,5,3,4,3,0.0124113475177304,0.0,0,3.2857142857142856
1,0,1,1,1,0.0458400646203554,3,4,3,3,5,3,2,5,3,2,5,5,1,5,0.000886524822695,0.0044843049327354,0,3.5
1,1,0,0,1,0.3289579967689822,3,5,3,4,5,3,5,5,5,5,5,5,5,5,0.0,0.0089686098654708,0,4.5
1,1,1,1,0,0.4483037156704362,2,2,2,2,5,5,5,5,4,5,5,4,5,5,0.0,0.0,1,4.0
1,0,1,1,1,0.1823505654281098,4,4,4,2,5,4,5,5,5,2,4,3,5,5,0.0,0.0,1,4.071428571428571
1,1,3,0,1,0.180735056542811,1,4,1,4,1,4,3,3,3,1,3,2,3,1,0.0230496453900709,0.0278026905829596,0,2.4285714285714284
1,1,3,1,0,0.4476978998384491,1,3,3,3,1,1,1,3,3,1,3,1,4,1,0.2570921985815603,0.2430493273542601,0,2.071428571428572
1,1,2,0,1,0.0599757673667205,4,1,4,1,4,2,1,1,1,4,1,3,1,2,0.0168439716312056,0.0080717488789237,0,2.142857142857143
0,1,2,1,0,0.2435379644588045,5,5,5,5,3,5,5,5,5,5,5,5,5,4,0.0,0.0,1,4.785714285714286
0,1,1,0,1,0.0599757673667205,1,1,1,2,3,1,3,3,4,3,2,1,3,3,0.0195035460992907,0.0493273542600896,0,2.2142857142857144
1,1,1,1,0,0.7677705977382876,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0.0,0.0026905829596412,1,3.7857142857142856
0,1,1,1,0,0.2088045234248788,2,4,4,4,2,2,2,2,1,5,3,2,3,2,0.0,0.0,0,2.7142857142857144
1,1,3,0,2,0.1336833602584814,3,1,3,1,5,1,2,1,1,3,1,1,1,4,0.0886524822695035,0.0816143497757847,0,2.0
1,0,1,1,0,0.2526252019386106,5,5,5,3,2,5,2,2,4,2,4,4,5,2,0.0,0.0,1,3.571428571428572
0,0,1,1,0,0.1003634894991922,5,5,5,2,5,5,5,5,5,2,4,5,4,5,0.0,0.0,1,4.428571428571429
0,0,1,1,0,0.0086833602584814,4,4,4,1,5,4,5,5,5,2,5,5,5,5,0.0,0.0,0,4.214285714285714
0,1,3,1,0,0.4897011308562197,2,2,2,2,3,3,4,2,2,2,2,2,2,1,0.0789007092198581,0.0753363228699551,0,2.2142857142857144
0,1,1,1,2,0.0385702746365105,4,5,5,5,4,4,4,4,1,5,2,4,4,4,0.0,0.0,1,3.928571428571429
1,1,2,1,0,0.5349353796445881,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0.0,0.000896860986547,1,3.2857142857142856
1,1,3,0,1,0.1997172859450727,3,4,3,4,4,5,4,3,3,3,3,3,3,1,0.0,0.0,0,3.2857142857142856
1,0,1,1,1,0.215670436187399,1,1,1,4,3,1,3,3,1,3,4,4,3,3,0.0053191489361702,0.0071748878923766,0,2.5
0,1,1,0,1,0.022011308562197,3,3,3,3,5,3,5,5,1,1,1,3,3,5,0.0035460992907801,0.0,0,3.142857142857143
0,1,2,1,0,0.4787964458804523,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0.0,0.0,1,4.071428571428571
0,1,2,1,0,0.7560581583198709,3,3,3,3,2,4,4,4,4,5,4,4,4,5,0.0,0.0,1,3.7142857142857135
0,1,1,0,1,0.2413166397415186,3,4,3,3,4,3,4,4,2,5,4,1,3,4,0.0,0.0179372197309417,0,3.357142857142857
1,1,1,0,1,0.1809369951534733,3,3,3,1,5,3,5,5,4,3,1,2,4,5,0.0,0.0,0,3.357142857142857
1,1,2,1,0,0.0171647819063004,2,2,2,2,3,1,5,5,5,5,4,4,5,1,0.0,0.0,1,3.2857142857142856
